STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065442,"KUMASI, GH",2016-06-27,0,75,NA,72
GHM00065442,"KUMASI, GH",2016-06-29,0.43,78,83,73
GHM00065442,"KUMASI, GH",2016-06-30,0,78,83,73
GHM00065442,"KUMASI, GH",2016-07-01,0,79,85,74
GHM00065442,"KUMASI, GH",2016-07-02,NA,78,NA,73
GHM00065442,"KUMASI, GH",2016-07-04,0,80,86,73
GHM00065442,"KUMASI, GH",2016-07-05,0,81,89,73
GHM00065442,"KUMASI, GH",2016-07-08,NA,83,88,NA
GHM00065442,"KUMASI, GH",2016-07-09,NA,78,81,NA
GHM00065442,"KUMASI, GH",2016-07-10,NA,80,86,74
GHM00065442,"KUMASI, GH",2016-07-11,0,76,85,73
GHM00065442,"KUMASI, GH",2016-07-12,0,78,NA,72
GHM00065442,"KUMASI, GH",2016-07-13,NA,79,86,69
GHM00065442,"KUMASI, GH",2016-07-14,NA,74,79,71
GHM00065442,"KUMASI, GH",2016-07-15,NA,76,82,72
GHM00065442,"KUMASI, GH",2016-07-17,0.16,75,NA,71
GHM00065442,"KUMASI, GH",2016-07-18,0,77,83,NA
GHM00065442,"KUMASI, GH",2016-07-19,NA,79,86,NA
GHM00065442,"KUMASI, GH",2016-07-20,NA,76,81,73
GHM00065442,"KUMASI, GH",2016-07-23,NA,79,84,NA
GHM00065442,"KUMASI, GH",2016-07-24,NA,76,79,NA
GHM00065442,"KUMASI, GH",2016-07-25,NA,75,79,71
GHM00065442,"KUMASI, GH",2016-07-26,NA,79,83,NA
GHM00065442,"KUMASI, GH",2016-07-27,0.04,75,86,71
GHM00065442,"KUMASI, GH",2016-07-29,NA,78,82,NA
GHM00065442,"KUMASI, GH",2016-07-30,NA,76,85,72
GHM00065442,"KUMASI, GH",2016-08-02,NA,78,82,NA
GHM00065442,"KUMASI, GH",2016-08-03,NA,76,80,70
GHM00065442,"KUMASI, GH",2016-08-04,NA,78,81,NA
GHM00065442,"KUMASI, GH",2016-08-06,NA,75,81,NA
GHM00065442,"KUMASI, GH",2016-08-07,NA,76,84,72
GHM00065442,"KUMASI, GH",2016-08-08,0,78,82,72
GHM00065442,"KUMASI, GH",2016-08-09,0,77,NA,72
GHM00065442,"KUMASI, GH",2016-08-11,NA,78,84,NA
GHM00065442,"KUMASI, GH",2016-08-12,NA,76,80,72
GHM00065442,"KUMASI, GH",2016-08-13,0.08,77,83,72
GHM00065442,"KUMASI, GH",2016-08-14,0,78,86,72
GHM00065442,"KUMASI, GH",2016-08-15,NA,76,79,71
GHM00065442,"KUMASI, GH",2016-08-16,0.01,74,80,70
GHM00065442,"KUMASI, GH",2016-08-17,0,75,NA,NA
GHM00065442,"KUMASI, GH",2016-08-18,NA,76,85,71
GHM00065442,"KUMASI, GH",2016-08-19,NA,77,82,73
GHM00065442,"KUMASI, GH",2016-08-20,NA,79,NA,73
GHM00065442,"KUMASI, GH",2016-08-21,0.51,76,NA,72
GHM00065442,"KUMASI, GH",2016-08-23,0.02,78,NA,72
GHM00065442,"KUMASI, GH",2016-08-24,0,76,NA,73
GHM00065442,"KUMASI, GH",2016-08-25,0.01,79,87,NA
GHM00065442,"KUMASI, GH",2016-08-26,0,77,NA,73
GHM00065442,"KUMASI, GH",2016-08-27,NA,76,NA,72
GHM00065442,"KUMASI, GH",2016-08-28,0,77,84,72
GHM00065442,"KUMASI, GH",2016-08-29,0.02,78,87,72
GHM00065442,"KUMASI, GH",2016-08-30,0,73,NA,NA
GHM00065442,"KUMASI, GH",2016-08-31,1.42,76,86,69
GHM00065442,"KUMASI, GH",2016-09-01,0,77,82,73
GHM00065442,"KUMASI, GH",2016-09-02,NA,77,85,73
GHM00065442,"KUMASI, GH",2016-09-03,NA,77,NA,NA
GHM00065442,"KUMASI, GH",2016-09-04,1.18,77,NA,72
GHM00065442,"KUMASI, GH",2016-09-05,0,79,87,NA
GHM00065442,"KUMASI, GH",2016-09-06,0,77,82,73
GHM00065442,"KUMASI, GH",2016-09-07,0.08,78,NA,73
GHM00065442,"KUMASI, GH",2016-09-08,0,80,NA,NA
GHM00065442,"KUMASI, GH",2016-09-10,0,76,NA,72
GHM00065442,"KUMASI, GH",2016-09-12,3.03,75,79,71
GHM00065442,"KUMASI, GH",2016-09-13,0,77,NA,72
GHM00065442,"KUMASI, GH",2016-09-14,0,78,87,72
GHM00065442,"KUMASI, GH",2016-09-15,0.12,77,85,72
GHM00065442,"KUMASI, GH",2016-09-16,0,80,86,71
GHM00065442,"KUMASI, GH",2016-09-17,0.03,75,81,NA
GHM00065442,"KUMASI, GH",2016-09-18,0,79,87,68
GHM00065442,"KUMASI, GH",2016-09-19,NA,79,87,73
GHM00065442,"KUMASI, GH",2016-09-22,0.01,80,85,73
GHM00065442,"KUMASI, GH",2016-09-23,0,79,87,NA
GHM00065442,"KUMASI, GH",2016-09-24,NA,77,86,NA
GHM00065442,"KUMASI, GH",2016-09-25,1.65,76,85,73
GHM00065442,"KUMASI, GH",2016-09-26,0,78,NA,73
GHM00065442,"KUMASI, GH",2016-09-27,NA,76,NA,NA
GHM00065442,"KUMASI, GH",2016-09-28,1.26,80,87,73
GHM00065442,"KUMASI, GH",2016-09-29,0.02,81,90,73
GHM00065442,"KUMASI, GH",2016-09-30,0,78,NA,74
GHM00065442,"KUMASI, GH",2016-10-02,NA,72,NA,NA
GHM00065442,"KUMASI, GH",2016-10-03,NA,78,86,70
GHM00065442,"KUMASI, GH",2016-10-04,0,81,88,74
GHM00065442,"KUMASI, GH",2016-10-05,0.2,80,89,NA
GHM00065442,"KUMASI, GH",2016-10-06,0.08,80,92,74
GHM00065442,"KUMASI, GH",2016-10-07,0,81,NA,74
GHM00065442,"KUMASI, GH",2016-10-08,0.75,80,87,NA
GHM00065442,"KUMASI, GH",2016-10-09,0.24,77,83,NA
GHM00065442,"KUMASI, GH",2016-10-10,0,78,84,NA
GHM00065442,"KUMASI, GH",2016-10-11,NA,76,NA,NA
GHM00065442,"KUMASI, GH",2016-10-12,1.77,77,NA,71
GHM00065442,"KUMASI, GH",2016-10-13,0,83,92,75
GHM00065442,"KUMASI, GH",2016-10-14,NA,78,87,NA
GHM00065442,"KUMASI, GH",2016-10-15,0.43,76,88,72
GHM00065442,"KUMASI, GH",2016-10-16,0.04,75,NA,71
GHM00065442,"KUMASI, GH",2016-10-17,0,78,NA,72
GHM00065442,"KUMASI, GH",2016-10-20,NA,81,89,75
GHM00065442,"KUMASI, GH",2016-10-21,NA,81,90,74
GHM00065442,"KUMASI, GH",2016-10-22,NA,81,87,NA
GHM00065442,"KUMASI, GH",2016-10-23,NA,85,91,NA
GHM00065442,"KUMASI, GH",2016-10-24,NA,84,91,NA
GHM00065442,"KUMASI, GH",2016-10-25,NA,82,92,75
GHM00065442,"KUMASI, GH",2016-10-26,NA,80,91,74
GHM00065442,"KUMASI, GH",2016-10-27,NA,80,91,73
GHM00065442,"KUMASI, GH",2016-10-28,NA,83,NA,75
GHM00065442,"KUMASI, GH",2016-10-29,NA,83,92,75
GHM00065442,"KUMASI, GH",2016-10-30,NA,79,90,NA
GHM00065442,"KUMASI, GH",2016-10-31,NA,82,NA,NA
GHM00065442,"KUMASI, GH",2016-11-01,0.04,81,NA,73
GHM00065442,"KUMASI, GH",2016-11-02,0.24,80,87,73
GHM00065442,"KUMASI, GH",2016-11-03,0,82,91,NA
GHM00065442,"KUMASI, GH",2016-11-04,NA,77,NA,NA
GHM00065442,"KUMASI, GH",2016-11-05,NA,82,90,75
GHM00065442,"KUMASI, GH",2016-11-06,NA,83,91,NA
GHM00065442,"KUMASI, GH",2016-11-07,NA,83,92,76
GHM00065442,"KUMASI, GH",2016-11-09,NA,85,93,NA
GHM00065442,"KUMASI, GH",2016-11-10,NA,84,93,76
GHM00065442,"KUMASI, GH",2016-11-11,NA,83,NA,76
GHM00065442,"KUMASI, GH",2016-11-13,NA,80,91,75
GHM00065442,"KUMASI, GH",2016-11-14,0,80,92,74
GHM00065442,"KUMASI, GH",2016-11-15,NA,81,NA,74
GHM00065442,"KUMASI, GH",2016-11-18,NA,87,92,NA
GHM00065442,"KUMASI, GH",2016-11-19,0,84,95,74
GHM00065442,"KUMASI, GH",2016-11-20,NA,81,94,74
GHM00065442,"KUMASI, GH",2016-11-21,NA,81,90,74
GHM00065442,"KUMASI, GH",2016-11-22,0.16,80,NA,74
GHM00065442,"KUMASI, GH",2016-11-23,0.87,80,91,72
GHM00065442,"KUMASI, GH",2016-11-24,0,83,92,NA
GHM00065442,"KUMASI, GH",2016-11-25,NA,82,92,74
GHM00065442,"KUMASI, GH",2016-11-26,NA,83,92,NA
GHM00065442,"KUMASI, GH",2016-11-27,NA,84,91,NA
GHM00065442,"KUMASI, GH",2016-12-11,NA,82,93,73
GHM00065442,"KUMASI, GH",2016-12-18,NA,81,88,NA
GHM00065442,"KUMASI, GH",2016-12-19,NA,79,91,72
GHM00065442,"KUMASI, GH",2016-12-20,NA,82,NA,75
GHM00065442,"KUMASI, GH",2016-12-21,NA,84,92,57
GHM00065442,"KUMASI, GH",2016-12-22,NA,86,91,NA
GHM00065442,"KUMASI, GH",2016-12-24,NA,79,89,73
GHM00065442,"KUMASI, GH",2016-12-25,NA,82,91,75
GHM00065442,"KUMASI, GH",2016-12-26,NA,79,NA,75
GHM00065442,"KUMASI, GH",2016-12-27,NA,81,NA,NA
GHM00065442,"KUMASI, GH",2016-12-28,NA,79,NA,NA
GHM00065442,"KUMASI, GH",2016-12-29,NA,81,92,NA
GHM00065442,"KUMASI, GH",2016-12-30,NA,79,NA,71
GHM00065442,"KUMASI, GH",2016-12-31,NA,81,NA,71
GHM00065442,"KUMASI, GH",2017-01-01,NA,84,NA,NA
GHM00065442,"KUMASI, GH",2017-01-03,NA,81,NA,75
GHM00065442,"KUMASI, GH",2017-01-05,NA,83,93,73
GHM00065442,"KUMASI, GH",2017-01-06,NA,83,95,NA
GHM00065442,"KUMASI, GH",2017-01-07,NA,81,92,73
GHM00065442,"KUMASI, GH",2017-01-08,NA,81,NA,76
GHM00065442,"KUMASI, GH",2017-01-09,NA,80,89,70
GHM00065442,"KUMASI, GH",2017-01-10,NA,82,91,75
GHM00065442,"KUMASI, GH",2017-01-11,NA,83,NA,NA
GHM00065442,"KUMASI, GH",2017-01-15,NA,78,89,69
GHM00065442,"KUMASI, GH",2017-01-16,NA,80,90,69
GHM00065442,"KUMASI, GH",2017-01-18,NA,82,91,75
GHM00065442,"KUMASI, GH",2017-01-19,NA,84,92,NA
GHM00065442,"KUMASI, GH",2017-01-26,NA,84,94,NA
GHM00065442,"KUMASI, GH",2017-01-27,NA,82,95,73
GHM00065442,"KUMASI, GH",2017-01-28,NA,81,94,NA
GHM00065442,"KUMASI, GH",2017-01-29,NA,82,94,75
GHM00065442,"KUMASI, GH",2017-01-30,NA,85,NA,76
GHM00065442,"KUMASI, GH",2017-01-31,NA,86,95,76
GHM00065442,"KUMASI, GH",2017-02-02,NA,85,97,NA
GHM00065442,"KUMASI, GH",2017-02-04,NA,84,94,76
GHM00065442,"KUMASI, GH",2017-02-05,NA,84,94,76
GHM00065442,"KUMASI, GH",2017-02-07,NA,85,95,77
GHM00065442,"KUMASI, GH",2017-02-08,NA,86,94,NA
GHM00065442,"KUMASI, GH",2017-02-09,NA,83,NA,77
GHM00065442,"KUMASI, GH",2017-02-10,NA,84,NA,78
GHM00065442,"KUMASI, GH",2017-02-11,NA,83,NA,76
GHM00065442,"KUMASI, GH",2017-02-12,NA,84,94,77
GHM00065442,"KUMASI, GH",2017-02-13,NA,81,NA,78
GHM00065442,"KUMASI, GH",2017-02-14,NA,80,97,72
GHM00065442,"KUMASI, GH",2017-02-17,NA,84,96,76
GHM00065442,"KUMASI, GH",2017-02-18,NA,82,96,74
GHM00065442,"KUMASI, GH",2017-02-19,NA,87,96,76
GHM00065442,"KUMASI, GH",2017-02-20,NA,85,94,76
GHM00065442,"KUMASI, GH",2017-02-21,NA,87,95,NA
GHM00065442,"KUMASI, GH",2017-02-23,0.2,88,95,74
GHM00065442,"KUMASI, GH",2017-02-24,0,87,97,74
GHM00065442,"KUMASI, GH",2017-02-25,NA,83,95,NA
GHM00065442,"KUMASI, GH",2017-02-26,NA,80,91,NA
GHM00065442,"KUMASI, GH",2017-02-27,NA,83,94,70
GHM00065442,"KUMASI, GH",2017-03-01,NA,86,93,76
GHM00065442,"KUMASI, GH",2017-03-03,NA,81,NA,77
GHM00065442,"KUMASI, GH",2017-03-04,0.31,82,94,73
GHM00065442,"KUMASI, GH",2017-03-05,0,82,94,74
GHM00065442,"KUMASI, GH",2017-03-06,NA,83,93,76
GHM00065442,"KUMASI, GH",2017-03-07,0,85,93,73
GHM00065442,"KUMASI, GH",2017-03-09,NA,80,NA,78
GHM00065442,"KUMASI, GH",2017-03-10,NA,82,NA,76
GHM00065442,"KUMASI, GH",2017-03-11,0,80,91,77
GHM00065442,"KUMASI, GH",2017-03-12,NA,83,94,NA
GHM00065442,"KUMASI, GH",2017-03-14,0.08,82,94,76
GHM00065442,"KUMASI, GH",2017-03-15,0,85,96,75
GHM00065442,"KUMASI, GH",2017-03-16,NA,85,96,76
GHM00065442,"KUMASI, GH",2017-03-18,NA,81,NA,77
GHM00065442,"KUMASI, GH",2017-03-19,NA,87,NA,NA
GHM00065442,"KUMASI, GH",2017-03-20,0.43,81,NA,73
GHM00065442,"KUMASI, GH",2017-03-21,0,81,NA,76
GHM00065442,"KUMASI, GH",2017-03-22,NA,85,94,77
GHM00065442,"KUMASI, GH",2017-03-23,NA,85,92,NA
GHM00065442,"KUMASI, GH",2017-03-24,NA,79,NA,NA
GHM00065442,"KUMASI, GH",2017-03-25,NA,83,92,74
GHM00065442,"KUMASI, GH",2017-03-26,0.12,82,91,75
GHM00065442,"KUMASI, GH",2017-03-28,NA,86,95,76
GHM00065442,"KUMASI, GH",2017-03-29,NA,86,96,76
GHM00065442,"KUMASI, GH",2017-03-30,NA,83,NA,NA
GHM00065442,"KUMASI, GH",2017-03-31,1.1,80,92,NA
GHM00065442,"KUMASI, GH",2017-04-01,0,82,94,NA
GHM00065442,"KUMASI, GH",2017-04-03,NA,80,94,76
GHM00065442,"KUMASI, GH",2017-04-04,NA,81,93,NA
GHM00065442,"KUMASI, GH",2017-04-05,NA,83,93,76
GHM00065442,"KUMASI, GH",2017-04-07,NA,81,89,NA
GHM00065442,"KUMASI, GH",2017-04-08,NA,83,93,77
GHM00065442,"KUMASI, GH",2017-04-09,0.28,76,NA,72
GHM00065442,"KUMASI, GH",2017-04-10,0,81,92,NA
GHM00065442,"KUMASI, GH",2017-04-11,NA,87,NA,NA
GHM00065442,"KUMASI, GH",2017-04-13,NA,87,96,NA
GHM00065442,"KUMASI, GH",2017-04-14,NA,83,93,79
GHM00065442,"KUMASI, GH",2017-04-15,NA,81,88,77
GHM00065442,"KUMASI, GH",2017-04-16,0.75,79,NA,70
GHM00065442,"KUMASI, GH",2017-04-17,0,86,94,NA
GHM00065442,"KUMASI, GH",2017-04-18,NA,80,NA,76
GHM00065442,"KUMASI, GH",2017-04-19,0,82,93,74
GHM00065442,"KUMASI, GH",2017-04-20,NA,82,94,77
GHM00065442,"KUMASI, GH",2017-04-22,NA,82,91,74
GHM00065442,"KUMASI, GH",2017-04-23,NA,86,96,NA
GHM00065442,"KUMASI, GH",2017-04-25,NA,85,95,NA
GHM00065442,"KUMASI, GH",2017-04-28,NA,85,93,NA
GHM00065442,"KUMASI, GH",2017-04-29,NA,82,94,77
GHM00065442,"KUMASI, GH",2017-05-03,NA,85,94,NA
GHM00065442,"KUMASI, GH",2017-05-04,NA,77,NA,NA
GHM00065442,"KUMASI, GH",2017-05-05,0.55,79,88,70
GHM00065442,"KUMASI, GH",2017-05-06,0,83,93,75
GHM00065442,"KUMASI, GH",2017-05-07,NA,82,89,75
GHM00065442,"KUMASI, GH",2017-05-08,NA,84,92,NA
GHM00065442,"KUMASI, GH",2017-05-09,NA,82,NA,77
GHM00065442,"KUMASI, GH",2017-05-10,NA,84,93,77
GHM00065442,"KUMASI, GH",2017-05-14,NA,83,93,77
GHM00065442,"KUMASI, GH",2017-05-15,0.39,77,91,72
GHM00065442,"KUMASI, GH",2017-05-18,NA,82,NA,75
GHM00065442,"KUMASI, GH",2017-05-19,0.31,81,NA,75
GHM00065442,"KUMASI, GH",2017-05-20,0,82,92,NA
GHM00065442,"KUMASI, GH",2017-05-21,0.55,80,91,71
GHM00065442,"KUMASI, GH",2017-05-23,NA,85,92,77
GHM00065442,"KUMASI, GH",2017-05-24,NA,83,89,NA
GHM00065442,"KUMASI, GH",2017-05-25,NA,78,NA,NA
GHM00065442,"KUMASI, GH",2017-05-26,1.54,75,NA,71
GHM00065442,"KUMASI, GH",2017-05-27,0,85,89,NA
GHM00065442,"KUMASI, GH",2017-05-28,NA,82,90,76
GHM00065442,"KUMASI, GH",2017-05-29,0.01,82,91,74
GHM00065442,"KUMASI, GH",2017-06-05,2.17,79,90,73
GHM00065442,"KUMASI, GH",2017-06-14,NA,82,87,NA
GHM00065442,"KUMASI, GH",2017-06-15,0.08,80,NA,74
GHM00065442,"KUMASI, GH",2017-06-16,0,79,86,NA
GHM00065442,"KUMASI, GH",2017-06-18,NA,81,88,NA
GHM00065442,"KUMASI, GH",2017-06-21,NA,80,87,NA
GHM00065442,"KUMASI, GH",2017-06-23,NA,78,85,74
GHM00065442,"KUMASI, GH",2017-06-25,NA,80,86,NA
GHM00065442,"KUMASI, GH",2017-06-26,NA,78,87,74
GHM00065442,"KUMASI, GH",2017-06-27,0,79,84,74
GHM00065442,"KUMASI, GH",2017-06-28,NA,78,89,74
GHM00065442,"KUMASI, GH",2017-06-29,NA,77,NA,NA
GHM00065442,"KUMASI, GH",2017-06-30,0.28,78,87,72
GHM00065442,"KUMASI, GH",2017-07-01,0,78,87,72
GHM00065442,"KUMASI, GH",2017-07-02,NA,77,87,NA
GHM00065442,"KUMASI, GH",2017-07-07,1.77,77,84,73
GHM00065442,"KUMASI, GH",2017-07-11,NA,80,85,NA
GHM00065442,"KUMASI, GH",2017-07-12,NA,76,82,68
GHM00065442,"KUMASI, GH",2017-07-13,NA,80,86,NA
GHM00065442,"KUMASI, GH",2017-07-14,NA,78,84,NA
GHM00065442,"KUMASI, GH",2017-07-15,0.04,79,85,73
GHM00065442,"KUMASI, GH",2017-07-16,0,78,86,73
GHM00065442,"KUMASI, GH",2017-07-17,NA,77,84,NA
GHM00065442,"KUMASI, GH",2017-07-18,0,78,88,NA
GHM00065442,"KUMASI, GH",2017-07-19,0.04,78,88,NA
GHM00065442,"KUMASI, GH",2017-07-20,0,79,86,74
GHM00065442,"KUMASI, GH",2017-07-21,NA,79,85,74
GHM00065442,"KUMASI, GH",2017-07-22,NA,78,84,73
GHM00065442,"KUMASI, GH",2017-07-23,NA,79,86,73
GHM00065442,"KUMASI, GH",2017-07-24,NA,75,NA,NA
GHM00065442,"KUMASI, GH",2017-07-27,0,77,83,73
GHM00065442,"KUMASI, GH",2017-07-28,NA,78,85,73
GHM00065442,"KUMASI, GH",2017-07-29,NA,79,85,NA
GHM00065442,"KUMASI, GH",2017-07-30,NA,77,83,72
GHM00065442,"KUMASI, GH",2017-07-31,0.01,78,83,72
GHM00065442,"KUMASI, GH",2017-08-01,0,76,NA,73
GHM00065442,"KUMASI, GH",2017-08-03,NA,76,82,NA
GHM00065442,"KUMASI, GH",2017-08-04,0.08,77,85,72
GHM00065442,"KUMASI, GH",2017-08-05,0,76,81,NA
GHM00065442,"KUMASI, GH",2017-08-06,0.08,74,79,70
GHM00065442,"KUMASI, GH",2017-08-07,0,74,NA,NA
GHM00065442,"KUMASI, GH",2017-08-08,NA,77,81,72
GHM00065442,"KUMASI, GH",2017-08-09,NA,79,83,NA
GHM00065442,"KUMASI, GH",2017-08-10,NA,75,80,72
GHM00065442,"KUMASI, GH",2017-08-11,0,78,NA,72
GHM00065442,"KUMASI, GH",2017-08-12,0,78,NA,73
GHM00065442,"KUMASI, GH",2017-08-13,NA,78,86,NA
GHM00065442,"KUMASI, GH",2017-08-14,0.08,76,81,73
GHM00065442,"KUMASI, GH",2017-08-15,0.08,78,NA,72
GHM00065442,"KUMASI, GH",2017-08-16,0,76,80,72
GHM00065442,"KUMASI, GH",2017-08-19,0.04,76,85,71
GHM00065442,"KUMASI, GH",2017-08-20,0,78,85,NA
GHM00065442,"KUMASI, GH",2017-08-21,NA,77,84,71
GHM00065442,"KUMASI, GH",2017-08-22,NA,77,85,NA
GHM00065442,"KUMASI, GH",2017-08-23,NA,76,81,71
GHM00065442,"KUMASI, GH",2017-08-24,NA,79,87,NA
GHM00065442,"KUMASI, GH",2017-08-25,0,76,NA,NA
GHM00065442,"KUMASI, GH",2017-08-26,0.63,74,83,69
GHM00065442,"KUMASI, GH",2017-08-28,NA,75,NA,NA
GHM00065442,"KUMASI, GH",2017-08-29,NA,76,82,72
GHM00065442,"KUMASI, GH",2017-08-30,NA,78,83,NA
GHM00065442,"KUMASI, GH",2017-08-31,NA,77,82,72
GHM00065442,"KUMASI, GH",2017-09-01,0,78,85,72
GHM00065442,"KUMASI, GH",2017-09-02,0.02,77,87,72
GHM00065442,"KUMASI, GH",2017-09-03,0,76,82,72
GHM00065442,"KUMASI, GH",2017-09-04,NA,76,82,71
GHM00065442,"KUMASI, GH",2017-09-05,0,78,87,72
GHM00065442,"KUMASI, GH",2017-09-06,0,78,NA,73
GHM00065442,"KUMASI, GH",2017-09-07,0.47,77,85,71
GHM00065442,"KUMASI, GH",2017-09-08,0,78,83,NA
GHM00065442,"KUMASI, GH",2017-09-10,NA,79,87,73
GHM00065442,"KUMASI, GH",2017-09-11,0.31,75,NA,NA
GHM00065442,"KUMASI, GH",2017-09-12,0.98,79,NA,70
GHM00065442,"KUMASI, GH",2017-09-13,0.16,77,NA,72
GHM00065442,"KUMASI, GH",2017-09-14,0,78,86,73
GHM00065442,"KUMASI, GH",2017-09-15,NA,80,88,NA
GHM00065442,"KUMASI, GH",2017-09-16,NA,80,87,73
GHM00065442,"KUMASI, GH",2017-09-17,NA,79,86,73
GHM00065442,"KUMASI, GH",2017-09-18,NA,79,NA,72
GHM00065442,"KUMASI, GH",2017-09-19,NA,79,88,NA
GHM00065442,"KUMASI, GH",2017-09-20,NA,78,84,NA
GHM00065442,"KUMASI, GH",2017-09-21,NA,80,NA,NA
GHM00065442,"KUMASI, GH",2017-09-22,NA,78,86,NA
GHM00065442,"KUMASI, GH",2017-09-23,0,79,NA,72
GHM00065442,"KUMASI, GH",2017-09-24,1.89,73,86,NA
GHM00065442,"KUMASI, GH",2017-09-25,0.43,79,89,70
GHM00065442,"KUMASI, GH",2017-09-26,0,79,NA,74
GHM00065442,"KUMASI, GH",2017-09-27,NA,78,87,NA
GHM00065442,"KUMASI, GH",2017-09-28,NA,81,NA,74
GHM00065442,"KUMASI, GH",2017-09-29,NA,75,NA,72
GHM00065442,"KUMASI, GH",2017-10-01,0.12,81,89,74
GHM00065442,"KUMASI, GH",2017-10-02,0,80,90,74
GHM00065442,"KUMASI, GH",2017-10-03,NA,81,NA,72
GHM00065442,"KUMASI, GH",2017-10-04,NA,80,NA,NA
GHM00065442,"KUMASI, GH",2017-10-05,NA,80,87,74
GHM00065442,"KUMASI, GH",2017-10-06,NA,76,NA,NA
GHM00065442,"KUMASI, GH",2017-10-07,NA,78,89,NA
GHM00065442,"KUMASI, GH",2017-10-08,1.89,75,NA,71
GHM00065442,"KUMASI, GH",2017-10-09,0,81,91,74
GHM00065442,"KUMASI, GH",2017-10-10,NA,80,NA,74
GHM00065442,"KUMASI, GH",2017-10-11,0.08,80,NA,72
GHM00065442,"KUMASI, GH",2017-10-12,0.04,80,NA,74
GHM00065442,"KUMASI, GH",2017-10-14,0.08,76,NA,71
GHM00065442,"KUMASI, GH",2017-10-17,NA,85,91,NA
GHM00065442,"KUMASI, GH",2017-10-18,NA,84,90,NA
GHM00065442,"KUMASI, GH",2017-10-20,0.12,76,89,71
GHM00065442,"KUMASI, GH",2017-10-21,0,83,92,NA
GHM00065442,"KUMASI, GH",2017-10-24,NA,83,NA,NA
GHM00065442,"KUMASI, GH",2017-10-25,0.08,81,NA,74
GHM00065442,"KUMASI, GH",2017-10-26,0,83,NA,75
GHM00065442,"KUMASI, GH",2017-10-27,NA,81,NA,74
GHM00065442,"KUMASI, GH",2017-10-29,NA,81,90,NA
GHM00065442,"KUMASI, GH",2017-10-30,NA,82,NA,NA
GHM00065442,"KUMASI, GH",2017-10-31,NA,84,92,NA
GHM00065442,"KUMASI, GH",2017-11-01,NA,81,93,74
GHM00065442,"KUMASI, GH",2017-11-08,0.01,80,92,71
GHM00065442,"KUMASI, GH",2017-11-15,0,80,NA,74
GHM00065442,"KUMASI, GH",2017-11-16,NA,79,90,NA
GHM00065442,"KUMASI, GH",2017-11-17,NA,81,89,70
GHM00065442,"KUMASI, GH",2017-11-18,NA,79,90,75
GHM00065442,"KUMASI, GH",2017-11-19,0,75,90,71
GHM00065442,"KUMASI, GH",2017-11-20,NA,79,90,NA
GHM00065442,"KUMASI, GH",2017-11-21,NA,79,89,NA
GHM00065442,"KUMASI, GH",2017-11-22,NA,79,91,NA
GHM00065442,"KUMASI, GH",2017-11-23,0,77,87,73
GHM00065442,"KUMASI, GH",2017-11-24,0,77,NA,71
GHM00065442,"KUMASI, GH",2017-11-25,NA,81,89,73
GHM00065442,"KUMASI, GH",2017-11-26,NA,86,91,NA
GHM00065442,"KUMASI, GH",2017-11-27,NA,83,91,73
GHM00065442,"KUMASI, GH",2017-11-28,NA,79,89,71
GHM00065442,"KUMASI, GH",2017-11-29,NA,79,NA,74
GHM00065442,"KUMASI, GH",2017-11-30,NA,81,90,74
GHM00065442,"KUMASI, GH",2017-12-01,NA,83,91,NA
GHM00065442,"KUMASI, GH",2017-12-02,NA,82,91,75
GHM00065442,"KUMASI, GH",2017-12-03,NA,83,NA,74
GHM00065442,"KUMASI, GH",2017-12-04,NA,81,92,74
GHM00065442,"KUMASI, GH",2017-12-05,NA,83,90,76
GHM00065442,"KUMASI, GH",2017-12-06,NA,83,91,NA
GHM00065442,"KUMASI, GH",2017-12-07,NA,81,NA,NA
GHM00065442,"KUMASI, GH",2017-12-08,0.63,80,90,70
GHM00065442,"KUMASI, GH",2017-12-09,0,80,NA,NA
GHM00065442,"KUMASI, GH",2017-12-10,NA,77,NA,72
GHM00065442,"KUMASI, GH",2017-12-11,NA,78,88,70
GHM00065442,"KUMASI, GH",2017-12-12,NA,82,90,73
GHM00065442,"KUMASI, GH",2017-12-13,NA,82,90,74
GHM00065442,"KUMASI, GH",2017-12-14,NA,82,NA,75
GHM00065442,"KUMASI, GH",2017-12-15,NA,81,90,NA
GHM00065442,"KUMASI, GH",2017-12-16,NA,82,92,NA
GHM00065442,"KUMASI, GH",2017-12-17,NA,81,90,73
GHM00065442,"KUMASI, GH",2017-12-18,NA,83,90,77
GHM00065442,"KUMASI, GH",2017-12-19,0,78,89,NA
GHM00065442,"KUMASI, GH",2017-12-20,0.35,79,88,73
GHM00065442,"KUMASI, GH",2017-12-21,0.55,80,85,71
GHM00065442,"KUMASI, GH",2017-12-22,0,78,88,NA
GHM00065442,"KUMASI, GH",2017-12-23,NA,75,88,67
GHM00065442,"KUMASI, GH",2017-12-24,NA,77,89,64
GHM00065442,"KUMASI, GH",2017-12-25,NA,78,NA,68
GHM00065442,"KUMASI, GH",2017-12-26,NA,79,90,70
GHM00065442,"KUMASI, GH",2017-12-27,NA,81,92,71
GHM00065442,"KUMASI, GH",2017-12-28,NA,82,NA,70
GHM00065442,"KUMASI, GH",2017-12-29,NA,81,90,75
GHM00065442,"KUMASI, GH",2017-12-30,NA,79,NA,74
